🔒 Row ID,Permit #,Permit Type,Permit Description,Project #,Permit Target Date,Permit Submittal Date,Permit Agency Comments 1 Date,Permit Resubmittal 1 Date,Permit Agency Comments 2 Date,Permit Resubmittal 2 Date,Permit Approval Date,Permit Expiration Date,Notes,TargetAlerts/Removal Flag,SubmittalAlerts/Removal Flag,SubmittalAlertsOLD/Submittal Alert Sent Date,AgencyCommentsAlerts/Comments 1 Removal Flag,AgencyCommentsAlerts/Comments 2 Removal Flag,AgencyCommentsAlertsOLD/Agency Comments 1a Sent Date,AgencyCommentsAlertsOLD/Agency Comments 1b Sent Date,AgencyCommentsAlertsOLD/Agency Comments 2a Sent Date,AgencyCommentsAlertsOLD/Agency Comments 2b Sent Date,ExpirationAlerts/Removal Flag,ExpirationAlertsOLD/Expiration Alert Sent Date,RecMetadataPermit/Date Created,RecMetadataPermit/Created By Email,RecMetadataPermit/Date Last Updated,RecMetadataPermit/Last Updated By Email
4dWW4YsTRJ2s1nSTwynTpA,DOS2021-00129-M01,Site Development Minor Change,,20210608S,,2022-08-01T00:00:00.000Z,,,,2022-08-22T16:00:00.000Z,2022-08-26T00:00:00.000Z,,,,,2022-09-15T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
fea17zZeSzWHlReJdGaBFw,DOS2021-00129-M02,Site Development Minor Change,,20210608S,,2023-07-19T00:00:00.000Z,,,,,2023-09-25T00:00:00.000Z,,,,,2023-09-02T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
qCesGJCsSyaDMYEZAzG3jA,DOS2023-00169,Site Development Permit,,20210608S,,2023-11-20T00:00:00.000Z,,2025-01-15T00:00:00.000Z,,,2025-05-16T00:00:00.000Z,,,,,2024-01-04T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
dDS92f2lTaSY7RpsjVoZrA,DOS2023-00169,Site Development Permit,,20210608S,,2024-05-14T00:00:00.000Z,,,,,2026-01-16T00:00:00.000Z,,,,,2024-06-28T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-01-12T18:44:58.393Z,Shelly@qainc.net
EDUx3-awQ1mpjvnQS7vsQA,GEN2022-00214,Submittal Waiver,TIS,20210608S,,,,,,,2022-05-23T00:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
VG8XaJWoTEuSqGf-L0Tr.g,,Utility - Fee Quote,,20210608S,,2022-03-09T00:00:00.000Z,,,,,2022-04-29T00:00:00.000Z,,,,,2022-04-23T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
gwh2LQROToOY8S12.CG6yw,LCU2022-00037,Utility - New Project,,20210608S,,2022-05-03T00:00:00.000Z,,,,,2022-07-27T00:00:00.000Z,,,,,2022-06-17T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
lTGdvzmrSKezjqSZadYhew,ADD2022-00037,Administrative Deviation,,20210609,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
U6iCYu1EQaqZBvDIC.PRkA,"0047040-311
LDO2022-00245",DEP Sewer,,20210609,,2022-09-20T00:00:00.000Z,2022-10-25T00:00:00.000Z,2022-12-06T00:00:00.000Z,,,2022-12-14T00:00:00.000Z,,,,,2022-11-04T00:00:00.000Z,,,2022-11-15T00:00:00.000Z,2022-12-09T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
GRUEHMzgROyhLn0orL683w,0125565-519,DEP Water,,20210609,,2022-09-20T00:00:00.000Z,,,,,2022-10-31T00:00:00.000Z,,,,,2022-11-04T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
UvFZ2FWZS1yr89K8ZXplzQ,LDO2022-00159,Lot Split,,20210609,,2022-03-08T00:00:00.000Z,,2022-04-19T00:00:00.000Z,,,2022-04-22T00:00:00.000Z,,,,,2022-04-22T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
2CvxjSITS56mu25PxdXXPA,LDO2022-00393,Lot Split,Blasingim Rd,20210609,,2022-07-20T00:00:00.000Z,2022-08-08T00:00:00.000Z,2022-08-22T00:00:00.000Z,,,2022-09-26T00:00:00.000Z,,,,,2022-09-03T00:00:00.000Z,,,2022-08-29T00:00:00.000Z,2022-09-22T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
nOLtZcUfQOGb2V9hAWmv3w,LDO2022-00245,Lot Split,Moss,20210609,,2022-04-27T00:00:00.000Z,,,,,2022-07-06T00:00:00.000Z,,,,,2022-06-11T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Zg6lVJUFQK69uSTu5wEK9A,PLT2022-00013,Platting Permitting,,20210609,,2022-04-28T00:00:00.000Z,2022-06-20T00:00:00.000Z,,,,,,,,,2022-06-12T00:00:00.000Z,Alert Removed,,2022-07-11T00:00:00.000Z,2022-08-04T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
79K5J7JQQyKCnvLY48tGNg,LDO2022-00159,Project Certification - Site,,20210609,,2022-08-12T00:00:00.000Z,,,,,2022-08-22T00:00:00.000Z,,,,,2022-09-26T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
QAxHOf8GQO2-gstabhiPHw,LDO2022-00245,Project Certification - Site,,20210609,,2022-08-15T00:00:00.000Z,,,,,2022-08-22T00:00:00.000Z,,,,,2022-09-29T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Cpsw4kvYSkqoI5YiPfxziw,LDO2022-00393,Project Certification - Site,,20210609,,2022-09-27T00:00:00.000Z,,,,,,,,,Alert Removed,2022-11-11T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
SHYrgW-xSXSudXnsqopD7w,230303-6/36-10023-W,SFWMD Dewatering Permitting,,20210609,,2023-03-03T00:00:00.000Z,,2023-03-28T00:00:00.000Z,,,2023-04-28T00:00:00.000Z,,,,,2023-04-17T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
CSgLto0aSTWQQ7fSAv855Q,220107-32644 /36-08511-P,SFWMD Water Management Permitting,,20210609,,2022-01-07T00:00:00.000Z,2022-02-04T00:00:00.000Z,2022-03-07T00:00:00.000Z,,,2022-05-06T00:00:00.000Z,,,,,2022-02-21T00:00:00.000Z,,,2022-02-25T00:00:00.000Z,2022-03-21T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
e7pWLsf6Rpq81dl.i0wNSg,Transfer 36-08506-W,SFWMD Water Use Permitting,,20210609,,2022-10-05T00:00:00.000Z,,2022-11-08T00:00:00.000Z,,,,,,,Alert Removed,2022-11-19T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
PMMcDU6zR7C0UM0FNzxZmA,DOS2015-00027-A01,Site Development Amendment,,20210609,,2022-05-25T00:00:00.000Z,,,,,2022-07-11T00:00:00.000Z,,,,,2022-07-09T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
N0q6P.QLQw-Z2sWEHfUPqw,,Site Development Minor Change,,20210609,,2022-11-15T00:00:00.000Z,,,,,,,,,Alert Removed,2022-12-30T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
nwRkHxLMQcmRl7.m.9Jk1g,DOS2022-00022,Site Development Permit,,20210609,,2022-02-07T00:00:00.000Z,,2022-06-02T00:00:00.000Z,,,2022-07-11T00:00:00.000Z,,,,,2022-03-24T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
IoKO6aT0Raq4g-icSMUQLg,,Tall Structures Permitting - Port Authority,,20210609,,2023-02-14T00:00:00.000Z,,,,,2023-02-16T00:00:00.000Z,,,,,2023-03-31T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
XrPfRfpqRB6Jn11IEyzC.g,LCU2022-00075,Utility - Fee Quote,,20210609,,2022-06-30T00:00:00.000Z,,,,,2023-01-05T00:00:00.000Z,,,,,2022-08-14T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
YckvSOvLSRWJUrkWZ2FdZQ,Approved,No Permit Required,,20210705,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
HWNQKiweT1iOFHpNFylM9w,0426847-002,DEP 404,,20210705,,,2023-04-14T00:00:00.000Z,2023-10-05T00:00:00.000Z,,,,,,,,,,,2023-05-05T00:00:00.000Z,2023-05-29T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
2EfSRsT7Qcmf0tqIVKtDmg,0047312-644-DWC/CM,DEP Sewer,,20210705,,2023-06-16T00:00:00.000Z,,,,,2023-07-26T00:00:00.000Z,,,,,2023-07-31T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
a-HdfimtvSCaikCcHZlMMjw,,DEP Water,,20210705,,2023-06-16T00:00:00.000Z,,,,,2024-04-18T00:00:00.000Z,,,,,2023-07-31T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
qVRPdu7MTNedahpalLuGhw,,FDOT Drainage Exemption Permitting,,20210705,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
qH.nudJ2ShSMh7RXvkTtaA,Might be needed,FDOT Utility Permitting,,20210705,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
ykPnPyY1SpyITvhhSbIphA,,Platting Permitting,,20210705,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
mmqszur.TY6EA4HBfZIYpQ,220922-36043 - Withdrawn,SFWMD Water Management Permitting,,20210705,,2022-09-22T00:00:00.000Z,2022-10-27T00:00:00.000Z,,,,,,,,,2022-11-06T00:00:00.000Z,Alert Removed,,2022-11-17T00:00:00.000Z,2022-12-11T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
up9dwIYzQzGKCI2f9aXWHA,230317-37985/36-108687-P,SFWMD Water Management Permitting,,20210705,,2023-03-17T00:00:00.000Z,,2024-01-12T00:00:00.000Z,,,2024-03-08T00:00:00.000Z,,,,,2023-05-01T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Ax6MkA1xS1mNyPi35Zv7Ig,230830-40151/36-10126-W,SFWMD Water Use Permitting,,20210705,,2023-08-30T16:00:00.000Z,2023-09-22T16:00:00.000Z,2024-01-18T17:00:00.000Z,,,2024-02-04T17:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
QK9HtDq2SlS6-lIsY79aDg,SITC-017887-2022,Site Development Permit,,20210705,,2022-04-21T00:00:00.000Z,2023-01-24T00:00:00.000Z,2023-03-08T00:00:00.000Z,,,2023-03-23T00:00:00.000Z,,,,,2022-06-05T00:00:00.000Z,,,2023-02-14T00:00:00.000Z,2023-03-10T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
zMSnklRhTna1wW5NUZIX8Q,ADD2023-00135,Administrative Deviation,,20210706,,2023-08-08T00:00:00.000Z,,2023-09-18T00:00:00.000Z,,,2023-12-06T00:00:00.000Z,,,,,2023-09-22T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Ut7Ou78YQBi4Grz2FXSciQ,ADD2025-00139,Administrative Zoning Amendment,,20210706,,2025-06-26T00:00:00.000Z,,,,,,,,,Alert Removed,2025-08-10T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Mtkke8OjTBCFpGCr6fhIZQ,38436-553-DWC.CL,DEP Sewer,,20210706,,2024-08-20T00:00:00.000Z,,,,,2024-09-12T00:00:00.000Z,,,,,2024-10-04T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
AVyhsM2vSoOAuv-SE-jITw,,DEP Sewer Clearance,,20210706,,2025-06-25T00:00:00.000Z,,,,,2025-06-28T00:00:00.000Z,,,,,2025-08-09T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
O7L9OsuxTDq61oGqB57iHQ,,DEP Water,,20210706,,2024-08-20T00:00:00.000Z,,,,,,,,,Alert Removed,2024-10-04T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
1tlH2jWuT7u19BiBBK1TAg,DOS2022-00205,Project Certification - Site,TCC,20210706,,2025-06-23T00:00:00.000Z,,2025-07-21T00:00:00.000Z,,,2025-12-18T00:00:00.000Z,,,,,2025-08-07T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-01-12T19:11:06.940Z,Shelly@qainc.net
wWgJmYk7T0-pNcv.Zzx6SA,,SFWMD Certification,,20210706,,2025-06-12T00:00:00.000Z,,,,,2025-06-16T00:00:00.000Z,,,,,2025-07-27T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
tpYDm6xYRZWyVJN-STU.2g,221206-36790/36-108321-P,SFWMD Water Management Permitting,,20210706,,2022-12-06T00:00:00.000Z,2023-01-03T00:00:00.000Z,2023-02-10T00:00:00.000Z,,,2023-04-10T00:00:00.000Z,,,,,2023-01-20T00:00:00.000Z,,,2023-01-24T00:00:00.000Z,2023-02-17T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
J1pcBC.YRzqRST7CnX017Q,230105-2/36-09992-W,SFWMD Water Use Permitting,,20210706,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
wXuhkmUcT8qBIxOovddvtA,DOS2022-00205-M01,Site Development Minor Change,,20210706,,2024-02-01T00:00:00.000Z,,,,,2024-05-03T00:00:00.000Z,,,,,2024-03-17T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
uQXXr6nUQaqpBoYo0VOwiA,DOS2022-00205-M02,Site Development Minor Change,,20210706,,2025-04-29T00:00:00.000Z,,,,,2025-11-25T17:00:00.000Z,,,,,2025-06-13T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
a.FYDEkJ7Q9qLmtyN3D2aPQ,DOS2022-00205,Site Development Permit,,20210706,,2022-12-06T00:00:00.000Z,,2023-12-19T00:00:00.000Z,,,2024-01-31T00:00:00.000Z,,,,,2023-01-20T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
wvIZUX6VTiyVUvT9L4eXSw,SUR2024-00011,Surety Bonding,,20210706,,,,,,,2024-05-09T00:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
XkV7JNIQSCOwK9eFBrxFFw,LCU2024-00049,Utility - Closeout,,20210706,,2025-06-09T00:00:00.000Z,,,,,,,,,Alert Removed,2025-07-24T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
YnPpB4BpROqsbYcOyGfudA,LCU2024-00049,Utility - Fee Quote,,20210706,,2024-04-02T00:00:00.000Z,,,,,2024-06-03T00:00:00.000Z,,,,,2024-05-17T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
7gZ2V9S9SPKPzpsekth9ig,LCU2024-00049,Utility - New Project,,20210706,,2024-07-10T00:00:00.000Z,,,,,2024-08-12T00:00:00.000Z,,,,,2024-08-24T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
DXxNU4ePQbCWRBeQAR3k6w,ADD2022-00209,Administrative Deviation,,20210707S,,2022-12-13T00:00:00.000Z,,,,,2023-01-24T00:00:00.000Z,,,,,2023-01-27T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
a-74PGE-uSNaoziBVlLvioQ,426263-001,DEP 404,,20210707S,,2022-10-12T00:00:00.000Z,,2023-03-13T00:00:00.000Z,,,,,,,Alert Removed,2022-11-26T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
BjnC4ZcoQcaXLbF5gKfPhA,2025-A-192-00054,FDOT Access Permitting,2022-A-192-00050 original,20210707S,,2025-11-13T00:00:00.000Z,,,,,2025-11-14T00:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-02-12T13:47:02.669Z,Sharon@qainc.net
LKBswOUjSGCAC5Z3Qtz4Rw,2023-A-192-00036,FDOT Access Permitting,,20210707S,,2023-07-03T00:00:00.000Z,,,,,2023-08-22T00:00:00.000Z,,,,,2023-08-17T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
oQM4cdM9S0qBJuFqCTrntw,2022-D-192-00056,FDOT Drainage Exemption Permitting,,20210707S,,2022-12-09T00:00:00.000Z,,2023-10-27T00:00:00.000Z,,,2023-11-16T00:00:00.000Z,,,,,2023-01-23T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
8TTFw3CtSkqJCUNvS3jNPA,220912-35903/36-108525-P,SFWMD Water Management Permitting,,20210707S,,2022-09-12T00:00:00.000Z,,2023-04-20T00:00:00.000Z,,,2023-06-07T00:00:00.000Z,2028-06-07T16:00:00.000Z,,,,2022-10-27T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
cIhRqQM0Q3OybiWtEx.AqQ,221005-2/36-09932-W,SFWMD Water Use Permitting,,20210707S,,2022-10-05T00:00:00.000Z,,,,,2022-10-18T00:00:00.000Z,2042-10-18T16:00:00.000Z,,,,2022-11-19T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
md0WsZ6uSV2gZBxO1LVnJA,DOS2022-00155-M01,Site Development Minor Change,,20210707S,,2024-05-09T00:00:00.000Z,,,,,2024-05-24T00:00:00.000Z,2029-06-13T16:00:00.000Z,,,,2024-06-23T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
uHdPfxGkQPWkuPp.9JHZ5g,DOS2022-00155,Site Development Permit,,20210707S,,2022-08-25T00:00:00.000Z,2023-01-30T00:00:00.000Z,2023-04-21T00:00:00.000Z,,,2023-06-13T00:00:00.000Z,2029-06-13T16:00:00.000Z,,,,2022-10-09T00:00:00.000Z,,,2023-02-20T00:00:00.000Z,2023-03-16T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
TTOgaZT.QXyRvbHxWfKGXg,,Tall Structures Permitting - FAA,,20210707S,,2023-03-28T00:00:00.000Z,,,,,2023-04-20T00:00:00.000Z,,,,,2023-05-12T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
ZUo3KDQrQPOmY2OpSoChkg,,Tall Structures Permitting - Port Authority,,20210707S,,2023-04-20T00:00:00.000Z,,,,,2023-04-25T00:00:00.000Z,,,,,2023-06-04T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
xy.d2jX7Q-eL5qKH69soHA,,Utility - Fee Quote,,20210707S,,2023-04-19T00:00:00.000Z,,,,,2023-05-22T00:00:00.000Z,,,,,2023-06-03T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
FFOOHlLhQWiJBvemWDNdHw,LCU2023-00032,Utility - New Project,,20210707S,,2023-08-07T00:00:00.000Z,,,,,2023-08-22T00:00:00.000Z,,,,,2023-09-21T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
5tGUUFLwSCOf5DzOBvuRPg,VEG2023-00193,Veg Permit,,20210707S,,2023-06-21T00:00:00.000Z,,,,,2023-06-29T00:00:00.000Z,,,,,2023-08-05T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
N0iEbeU0QxyPY7pz4CP3qA,,DEP 404,,20210801,,,2022-11-10T00:00:00.000Z,,,,,,,,,,Alert Removed,,2022-12-01T00:00:00.000Z,2022-12-25T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
b997Ac87TXuqN4Sh0SVo8A,LDO2023-00323,Limited Review Development Order,,20210801,,2023-07-31T00:00:00.000Z,2024-02-19T00:00:00.000Z,2024-02-27T00:00:00.000Z,,,2024-03-11T00:00:00.000Z,,,,,2023-09-14T00:00:00.000Z,,,2024-03-11T00:00:00.000Z,2024-04-04T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
rkU29YN2ShOlQFxDL7vn-w,REZ2022-00019,Rezoning Conventional,,20210801,,2022-08-02T00:00:00.000Z,2023-02-08T00:00:00.000Z,2023-03-14T00:00:00.000Z,,,2023-05-19T00:00:00.000Z,,,,,2022-09-16T00:00:00.000Z,,,2023-03-01T00:00:00.000Z,2023-03-25T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
vtT19j3xRpOzrYuxrRKhdQ,221010-36191/36-108441-P,SFWMD Water Management Permitting,,20210801,,2022-10-10T16:00:00.000Z,2023-01-04T17:00:00.000Z,2023-01-31T17:00:00.000Z,,,2023-03-31T16:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Av6QQL-ZTd-Fc69yojSZHA,DOS2016-00010-A01,Site Development Amendment,,20210801,,2023-09-08T00:00:00.000Z,2024-02-01T17:00:00.000Z,2024-03-04T17:00:00.000Z,,,2024-03-11T00:00:00.000Z,,,,,2023-10-23T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
zJKi9K-ORPS3mUZjste7ew,SUR2022-00040-VOIDED,Surety Bonding,,20210801,,2022-08-05T00:00:00.000Z,,,,,,,,,Alert Removed,2022-09-19T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
atxelMC7QwmZSVyLKv755g,SUR2024-00137,Surety Bonding,,20210801,,2024-09-24T00:00:00.000Z,,,,,,,,,Alert Removed,2024-11-08T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
3Der2rBXSyWpDYnt9L913w,VEG2022-00414,Veg Permit,,20210801,,2022-06-27T00:00:00.000Z,,,,,2024-07-31T00:00:00.000Z,,,,,2022-08-11T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
TdthOXMHRsiUJClkfrFMBQ,ADD2024-00216,Administrative Deviation,,20210807,,2024-11-18T00:00:00.000Z,,2025-08-04T00:00:00.000Z,2025-09-12T16:00:00.000Z,2025-10-09T16:00:00.000Z,,,,,,2025-01-02T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-01-13T16:45:47.350Z,Sharon@qainc.net
u0iDczCTRrqQaerD.J6AWg,38436-554-DWC,DEP Sewer,,20210807,,2024-08-22T16:00:00.000Z,,,,,2024-11-06T00:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
yF6KSoWWSBO4yon8n.g4yQ,217283-271-DSGP/02,DEP Water,,20210807,,2024-08-22T16:00:00.000Z,,,,,2024-09-20T00:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
LCoRVwNuSyatVfEp9sWv8Q,DCI2022-00020,Rezoning Planned Development,,20210807,,,,2022-10-19T16:00:00.000Z,,,2023-12-14T17:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
